Job Title,Industry,Job Status,AI Impact Level,Median Salary (USD),Required Education,Experience Required (Years),Job Openings (2024),Projected Openings (2030),Remote Work Ratio (%),Automation Risk (%),Location,Gender Diversity (%),Has_Outlier,Job Title_Encoded,Industry_Encoded,Job Status_Encoded,AI Impact Level_Encoded,Required Education_Encoded,Location_Encoded,Median Salary (USD)_Normalized,Experience Required (Years)_Normalized,Job Openings (2024)_Normalized,Projected Openings (2030)_Normalized,Remote Work Ratio (%)_Normalized,Automation Risk (%)_Normalized,Gender Diversity (%)_Normalized
Actuary,Transportation,Decreasing,Moderate,129658.57,Associate Degree,0,8995,2399,97.69,11.17,UK,31.92,False,8,7,0,2,0,6,1.1489959119692326,-1.6584945795271546,1.3825276981620254,-0.9332689171108107,1.6520482414461315,-1.3557652467585128,-1.0454594070521799
"Psychologist, forensic",IT,Increasing,Moderate,97595.52,PhD,13,5392,4868,79.78,36.37,India,20.52,False,475,4,1,2,4,5,0.21724037910846788,0.48651587011216807,0.12316108021828358,-0.07194065518458062,1.0337415021848977,-0.47937792802545753,-1.7053963615915164
Agricultural engineer,Healthcare,Decreasing,Low,109982.32,Associate Degree,9,2944,7473,43.56,94.04,Canada,42.94,False,26,3,0,1,0,2,0.5772020619315219,-0.17348734516146969,-0.7324951731056909,0.8368321768599027,-0.21668117207763082,1.5262274954402297,-0.4075203509974884
"Therapist, occupational",Finance,Decreasing,High,36497.6,Associate Degree,2,7393,8262,18.53,10.57,Canada,37.39,False,610,2,0,0,0,2,-1.5582714641592303,-1.3284929718903358,0.8225761794426597,1.1120804549724161,-1.0807915955119514,-1.3766316114902524,-0.7288054472863756
"Scientist, biomedical",Entertainment,Decreasing,High,64387.86,PhD,14,4275,2700,87.12,74.37,Brazil,70.17,False,527,1,0,0,4,1,-0.7477776381531183,0.6515166739305776,-0.2672670386391018,-0.8282629200108532,1.2871402440150184,0.8421585049847058,1.1688027430469092
Armed forces technical officer,Education,Decreasing,Moderate,136825.8,PhD,20,3407,7282,69.08,54.1,Canada,46.35,False,46,0,0,2,4,2,1.357276353405267,1.6415214968410343,-0.5706614944745634,0.7702004644144147,0.6643455161382644,0.1372231497974424,-0.21011815670107264
Futures trader,Manufacturing,Decreasing,Moderate,109233.71,Master’s Degree,0,1269,1980,87.4,35.89,Germany,20.45,False,265,5,0,2,3,4,0.5554473782861763,-1.6584945795271546,-1.3179625850001586,-1.0794400559310176,1.2968066810330612,-0.49607101981084895,-1.7094486060492142
Financial risk analyst,Manufacturing,Decreasing,High,88197.07,Associate Degree,10,4113,2182,28.99,41.89,USA,57.34,False,250,5,0,0,0,7,-0.05587954515997351,-0.008486541343060247,-0.3238913495208354,-1.0089709150200825,-0.7196811269093549,-0.28740737249345477,0.42608422315746314
Accounting technician,Entertainment,Decreasing,High,75804.25,Bachelor’s Degree,15,4685,8736,86.09,92.08,Brazil,64.13,False,6,1,0,0,1,1,-0.4160161698025932,0.816517477748987,-0.12395859751866492,1.2774387361198576,1.2515815649843611,1.4580640373165474,0.8191519355541376
Archaeologist,Transportation,Increasing,Low,131592.72,Associate Degree,1,3036,7850,37.41,14.9,USA,49.95,False,40,7,1,1,0,7,1.2052025100278279,-1.4934937757087452,-0.7003381570493977,0.9683513160847667,-0.42899755658106975,-1.2260460126761996,-0.0017170131623347532
Senior tax professional/tax inspector,Finance,Decreasing,Moderate,89367.23,Bachelor’s Degree,15,3058,2052,50.23,93.04,India,20.48,False,542,2,0,2,1,5,-0.02187457512960079,0.816517477748987,-0.692648435818545,-1.0543223423390011,0.013587166887887116,1.4914502208873308,-1.7077119298530579
Tourism officer,Entertainment,Decreasing,Low,33347.44,Master’s Degree,8,7465,6070,5.49,41.81,China,48.02,False,614,1,0,1,3,3,-1.649815437966983,-0.33848814897987917,0.8477425398345414,0.3473856189488048,-1.5309713766379418,-0.2901895544576866,-0.11344318178171361
Museum/gallery exhibitions officer,Education,Decreasing,High,47032.52,PhD,12,5428,3004,10.24,19.64,China,54.85,False,391,0,0,0,4,3,-1.2521256047277187,0.32151506629375864,0.13574426041422438,-0.7222103515112283,-1.3669871772247169,-1.0612017312954583,0.28194009887650273
Graphic designer,Transportation,Increasing,Low,149842.27,Bachelor’s Degree,18,5865,8441,89.43,56.71,Canada,45.48,False,280,7,1,1,1,2,1.7355363112326152,1.3115198892042153,0.28849008668161685,1.1745258818192348,1.366888349413871,0.22799183638050885,-0.2604817663896012
"Therapist, art",Manufacturing,Decreasing,Low,80428.46,Bachelor’s Degree,14,1517,5410,6.87,18.18,China,38.54,False,605,5,0,1,1,3,-0.2816361512887562,0.6515166739305776,-1.2312784547614553,0.11713991102198752,-1.4833296513347314,-1.1119765521426908,-0.6622328597670567
Clothing/textile technologist,Retail,Decreasing,High,76017.3,Bachelor’s Degree,20,3508,9821,29.44,45.51,UK,56.72,False,116,6,0,0,1,6,-0.4098249148759412,1.6415214968410343,-0.5353586833692849,1.6559487256662164,-0.7041457817017861,-0.1615136386119604,0.3901929151035692
Field trials officer,IT,Increasing,Low,127795.85,Associate Degree,18,8294,1370,32.63,74.33,Brazil,51.21,False,244,4,1,1,0,1,1.0948650770620605,1.3115198892042153,1.1375052171244002,-1.2922429071967123,-0.5940174456747992,0.8407674140025896,0.07122338707622336
"Engineer, drilling",Manufacturing,Increasing,Moderate,60877.5,Master’s Degree,5,8123,1840,41.04,21.55,Germany,53.86,False,206,5,1,2,3,4,-0.8497890610318872,-0.8334905604351075,1.0777351111936815,-1.1282800545821605,-0.30367910524001557,-0.994777136899421,0.2246297844033497
Field trials officer,IT,Decreasing,Low,142037.83,Master’s Degree,8,1685,6993,88.36,44.76,UK,77.42,False,244,4,0,1,3,6,1.5087384816162852,-0.33848814897987917,-1.1725569471803983,0.6693807529131266,1.3299487508092074,-0.18759659452663466,1.5884994904513117
"Engineer, biomedical",Manufacturing,Increasing,Moderate,129655.71,Bachelor’s Degree,8,3680,8816,5.31,29.24,Brazil,24.47,False,198,5,1,2,1,1,1.1489128000748874,-0.33848814897987917,-0.4752390446553456,1.3053473067776538,-1.5371855147209694,-0.7273398955876276,-1.4767339957642902
Meteorologist,Healthcare,Decreasing,Low,33213.56,High School,7,4708,9279,60.67,98.6,UK,61.47,False,380,3,0,1,2,6,-1.6537060045456273,-0.5034889527982885,-0.11591934350459163,1.4668681594596482,0.37400717570348085,1.684811867401449,0.665166646161626
Air traffic controller,Entertainment,Decreasing,Low,147193.89,Associate Degree,12,8792,5967,10.73,49.77,USA,76.72,False,30,1,0,1,0,7,1.658574115866991,0.32151506629375864,1.3115725431682481,0.3114533342268924,-1.3500709124431423,-0.013362449016610337,1.5479770458743347
Heritage manager,Manufacturing,Decreasing,Low,79769.36,High School,17,3401,8125,48.61,11.46,China,71.5,False,289,5,0,1,2,3,-0.3007896651219235,1.1465190853858058,-0.5727586911738868,1.0642870277209404,-0.042340075859360074,-1.3456798371381722,1.245795387743165
Therapeutic radiographer,IT,Decreasing,Moderate,131596.86,PhD,18,9811,8944,53.59,8.1,China,60.74,False,604,4,0,2,4,3,1.2053228188539074,1.3115198892042153,1.667746449270017,1.3500010198301273,0.12958441110440022,-1.462531479635913,0.6229075253884933
Air broker,Finance,Decreasing,High,53515.59,High School,13,6853,4532,85.57,93.86,Germany,28.62,False,28,2,0,0,2,4,-1.0637269233039728,0.48651587011216807,0.6338284765035478,-0.18915665194732398,1.2336296105222813,1.5199675860207078,-1.2364937886293563
Public relations officer,Entertainment,Decreasing,Moderate,145289.27,Master’s Degree,12,8404,6980,73.94,63.52,Germany,42.73,False,486,1,0,2,3,4,1.6032256626475596,0.32151506629375864,1.175953823278664,0.6648456101812347,0.8321272443800063,0.4648250760857513,-0.4196770843705815
Commercial art gallery manager,Retail,Decreasing,Moderate,66661.12,Bachelor’s Degree,12,405,133,63.58,44.69,Brazil,69.77,False,118,6,0,2,1,1,-0.6817164685940447,0.32151506629375864,-1.6199589097027378,-1.7237791809928835,0.47446907471242494,-0.1900310037453376,1.1456470604314934
Senior tax professional/tax inspector,Finance,Increasing,Low,110338.2,High School,13,1401,9888,58.11,89.52,UK,48.87,False,542,2,1,1,2,6,0.5875439713579327,0.48651587011216807,-1.2718242576150425,1.6793221535921206,0.28562832296709,1.3690342144611258,-0.0642373562239564
"Engineer, communications",Finance,Decreasing,Low,142042.82,High School,2,450,3671,49.36,21.2,Brazil,22.67,False,204,2,0,1,2,1,1.508883491529846,-1.3284929718903358,-1.604229934457812,-0.48952264365185383,-0.016447833846745592,-1.0069491829929358,-1.580934567533659
Ecologist,IT,Decreasing,Moderate,128377.51,Master’s Degree,20,6343,7195,74.08,54.19,UK,34.98,False,178,4,0,2,3,6,1.1117681765252676,1.6415214968410343,0.45556675706105304,0.7398498938240615,0.8369604628890276,0.14035310450720317,-0.8683184350442531
"Engineer, water",Transportation,Increasing,Moderate,115418.09,PhD,4,3499,2498,52.94,84.66,China,44.56,False,222,7,1,2,4,3,0.7351660975693838,-0.9984913642535169,-0.5385044784182702,-0.8987320609217881,0.1071444680268008,1.2000166601340365,-0.3137398364050561
Forensic psychologist,Healthcare,Decreasing,High,117221.32,Master’s Degree,9,1449,5419,46.5,82.03,USA,47.22,False,258,3,0,0,3,7,0.7875681469539721,-0.17348734516146969,-1.2550466840204546,0.12027962522098957,-0.11518358338818213,1.1085524280599122,-0.1597545470125445
IT sales professional,Education,Increasing,High,81393.87,Master’s Degree,6,5502,8401,58.7,4.79,Brazil,78.8,False,309,0,1,0,3,1,-0.25358123733081706,-0.6684897566166981,0.16160968637254713,1.1605715964903367,0.3059968866836802,-1.5776442584060089,1.6683865954744943
Field trials officer,Education,Decreasing,High,79548.29,Master’s Degree,2,4219,6220,46.88,51.22,China,59.24,False,244,0,0,0,3,3,-0.3072139820739769,-1.3284929718903358,-0.28684087449945417,0.39971418893217237,-0.10206484743512403,0.03706459908509311,0.5360737155806858
Financial risk analyst,Healthcare,Increasing,Low,120691.32,PhD,5,7051,5030,81.08,0.83,India,35.51,False,250,3,1,1,4,5,0.888406704078976,-0.8334905604351075,0.7030359675812221,-0.015425799602543653,1.0786213883400961,-1.715362265635489,-0.8376371555788278
"Radiographer, diagnostic",Healthcare,Decreasing,Moderate,102861.11,PhD,11,4610,7813,44.59,91.41,India,44.64,False,497,3,0,2,4,5,0.37025896643176714,0.1565142624753492,-0.15017355626020826,0.9554436021555359,-0.18112249304697356,1.434763263366105,-0.30910869988197315
"Education officer, community",Education,Increasing,Moderate,123074.92,Bachelor’s Degree,5,2707,6132,79.69,31.26,China,32.93,False,185,0,1,2,1,3,0.9576743653940072,-0.8334905604351075,-0.8153344427289678,0.3690147612085967,1.0306344331433839,-0.6570898009907714,-0.9869913084482564
Marine scientist,Healthcare,Increasing,Low,90454.22,Bachelor’s Degree,2,2377,951,18.18,81.18,Germany,44.94,False,363,3,1,1,1,4,0.009713466141093278,-1.3284929718903358,-0.9306802611917585,-1.438414046016919,-1.092874641784505,1.0789917446899482,-0.2917419379204118
Site engineer,Retail,Increasing,High,140946.55,Master’s Degree,18,8950,6252,87.54,41.99,USA,68.18,False,545,6,1,0,3,7,1.4770257725040736,1.3115198892042153,1.3667987229170995,0.4108776171952908,1.3016398995420824,-0.2839296450381648,1.0536032220352183
Translator,Entertainment,Decreasing,High,63441.35,High School,0,6917,7571,54.6,12.06,Germany,64.97,False,622,1,0,0,2,4,-0.7752833161659101,-1.6584945795271546,0.6561985746296647,0.8710201759157029,0.16445263034805432,-1.3248134724064327,0.8677788690465099
Horticultural consultant,Finance,Increasing,Low,132492.03,Associate Degree,12,5389,6194,96.89,69.49,India,27.6,False,296,2,1,1,0,5,1.2313365511828962,0.32151506629375864,0.12211248186862185,0.3906439034683887,1.6244298499660095,0.6724454051665583,-1.2955407792986653
Land,Retail,Decreasing,Low,144981.48,PhD,8,8028,8798,2.71,43.18,Germany,34.04,False,335,6,0,1,4,4,1.5942812535704696,-0.33848814897987917,1.0445294967877266,1.2990678783796497,-1.6269452870313663,-0.24254468832021506,-0.922734289190479
"Therapist, nutritional",Manufacturing,Decreasing,Low,65900.72,Master’s Degree,16,4725,9937,15.16,95.12,Brazil,41.43,False,609,5,0,1,3,1,-0.7038137708527917,0.9815182815673964,-0.1099772861898418,1.6964161531200206,-1.1971340696219657,1.5637869519573606,-0.49493305287068107
Town planner,Finance,Increasing,Low,118382.95,PhD,13,5368,8414,17.13,38.64,India,74.34,False,616,2,1,1,4,5,0.8213252343064555,0.48651587011216807,0.11477229342098971,1.1651067392222287,-1.129123780602165,-0.4004335147903766,1.410200734312614
"Geneticist, molecular",Entertainment,Increasing,Moderate,50532.93,Bachelor’s Degree,1,9381,1095,81.24,44.88,Canada,55.92,False,270,1,1,2,1,2,-1.1504033298729825,-1.4934937757087452,1.5174473524851684,-1.3881786188328862,1.0841450666361205,-0.1834233215802866,0.3438815498727387
"Designer, interior/spatial",Transportation,Increasing,High,113832.71,Master’s Degree,8,5392,6918,88.63,25.6,Brazil,65.76,False,162,7,1,0,3,1,0.6890947916054537,-0.33848814897987917,0.12316108021828358,0.6432164679214428,1.3392699579337484,-0.85392917496018,0.9135113422119555
Production manager,Entertainment,Increasing,Low,123074.03,Master’s Degree,20,5394,1636,38.39,78.73,Germany,32.3,False,463,1,1,1,3,4,0.9576485019024102,1.6415214968410343,0.12386014578472473,-1.1994469097595404,-0.39516502701792,0.9937874220353455,-1.0234615085675356
Pharmacologist,Healthcare,Decreasing,High,98680.36,Bachelor’s Degree,1,3337,3131,19.23,70.05,USA,29.75,False,433,3,0,0,1,7,0.2487659411578883,-1.4934937757087452,-0.5951287893000038,-0.6779054955919771,-1.0566255029668445,0.6919206789161818,-1.1710789852408081
Medical secretary,Retail,Increasing,High,74131.48,Bachelor’s Degree,1,5789,1787,74.84,52.38,Germany,53.96,False,374,6,1,0,1,4,-0.46462703816051626,-1.4934937757087452,0.261925595156853,-1.1467694826429504,0.8631979347951438,0.07740623756645611,0.23041870505720363
Chartered public finance accountant,Entertainment,Increasing,Low,122104.42,PhD,18,6585,8398,2.28,57.14,Brazil,42.13,False,91,1,1,1,4,1,0.9294715355122157,1.3115198892042153,0.5401536906004328,1.1595250250906695,-1.641790172451932,0.24294606443825542,-0.4544106082937041
Phytotherapist,Transportation,Increasing,Moderate,100112.18,PhD,2,827,4814,39.28,77.35,Canada,42.95,False,438,7,1,2,4,2,0.2903747777177506,-1.3284929718903358,-1.472456075183654,-0.09077894037859295,-0.3644395664962842,0.9457947831523446,-0.4069414589321027
Dramatherapist,Transportation,Decreasing,High,59220.26,Master’s Degree,14,5462,7573,99.94,6.15,USA,21.01,False,175,7,0,0,3,7,-0.8979486259914956,0.6515166739305776,0.14762837504372403,0.8717178901821478,1.729724967483975,-1.530347165014066,-1.6770306503876327
Colour technologist,Finance,Increasing,Low,69079.6,Master’s Degree,18,6405,1768,99.61,40.06,Brazil,54.29,False,117,2,1,1,3,1,-0.6114351908892376,1.3115198892042153,0.4772377896207289,-1.153397768174177,1.7183323809984246,-0.35104978492525996,0.24952214321492117
"Surveyor, building control",Manufacturing,Decreasing,High,67995.44,Master’s Degree,19,7857,4172,42.54,91.07,India,32.83,False,568,5,0,0,3,5,-0.642940992068674,1.4765206930226247,0.9847593908570078,-0.3147452199074061,-0.2518946212147866,1.4229389900181193,-0.9927802291021104
Multimedia specialist,Entertainment,Decreasing,Low,124734.28,High School,8,341,5752,83.31,91.89,USA,39.6,False,387,1,0,1,2,7,1.0058955377718015,-0.33848814897987917,-1.6423290078288548,0.23644905058406557,1.1556076545909366,1.4514563551514967,-0.600870300836206
Television floor manager,Retail,Decreasing,Moderate,122756.81,Bachelor’s Degree,3,8352,1346,76.98,45.89,USA,41.33,False,596,6,0,2,1,7,0.948430056054804,-1.1634921680719263,1.157778118551194,-1.3006154783940511,0.9370771320044705,-0.14829827428185866,-0.500721973524535
"Engineer, petroleum",Transportation,Decreasing,High,30488.59,Associate Degree,16,4196,7296,40.72,13.37,Australia,37.39,False,217,7,0,0,0,0,-1.7328939131937315,0.9815182815673964,-0.29488012851352746,0.775084464279529,-0.31472646183206443,-1.279255242742135,-0.7288054472863756
Visual merchandiser,Finance,Decreasing,Moderate,102402.19,Master’s Degree,8,6853,2796,41.67,47.15,China,45.71,False,628,2,0,2,3,3,0.356922704000699,-0.33848814897987917,0.6338284765035478,-0.794772635221498,-0.28192962194941934,-0.10447890834520594,-0.24716724888573716
Hospital doctor,Manufacturing,Increasing,High,107596.42,PhD,13,5923,2546,89.7,33.38,Canada,55.19,False,300,5,1,0,4,2,0.5078675623797791,0.48651587011216807,0.3087629881084104,-0.8819869185271105,1.376209556538412,-0.5833619789386254,0.3016224290996055
Media buyer,Finance,Increasing,Moderate,54763.81,PhD,17,3748,666,69.65,90.38,Germany,53.79,False,368,2,1,2,4,4,-1.027453521639831,1.1465190853858058,-0.4514708153963463,-1.5378383289853175,0.6840236200678517,1.398942670576619,0.22057753994565202
"Civil engineer, consulting",IT,Increasing,Low,126741.91,Master’s Degree,8,593,7638,68.95,26.94,Canada,70.72,False,106,4,1,1,3,2,1.064237472192802,-0.33848814897987917,-1.5542467464572691,0.8943936038416072,0.6598575275227447,-0.8073276270592952,1.200641806643105
Advertising copywriter,Healthcare,Decreasing,Low,75181.75,Master’s Degree,12,358,9751,83.66,66.14,Germany,35.92,False,22,3,0,1,3,4,-0.4341060838689664,0.32151506629375864,-1.636386950514105,1.6315287263406448,1.1676907008634898,0.5559415354143467,-0.8139025808980269
Production engineer,Education,Decreasing,Moderate,90197.5,High School,7,4158,4965,66.23,83.52,UK,26.64,False,462,0,0,2,2,6,0.0022531565200180344,-0.5034889527982885,-0.3081623742759094,-0.03810151326200293,0.5659549964903297,1.1603705671437317,-1.3511144175756622
Insurance claims handler,Finance,Decreasing,High,61509.61,High School,12,7734,4908,94.82,52.63,Canada,44.3,False,321,2,0,0,2,2,-0.8314198793764734,0.32151506629375864,0.9417668585208767,-0.05798636985568261,1.5529672620111932,0.08610055620468086,-0.3287910301050764
Adult nurse,Healthcare,Decreasing,High,120391.75,Master’s Degree,18,1981,9154,73.85,97.35,China,64.88,False,18,3,0,0,3,3,0.8797011690478699,1.3115198892042153,-1.0690952433471073,1.4232610178068419,0.8290201753384924,1.6413402742103251,0.8625688404580413
Diplomatic Services operational officer,Finance,Decreasing,Low,47627.84,Master’s Degree,12,2396,4852,72.78,96.11,UK,24.37,False,171,2,0,1,3,6,-1.2348255442586533,0.32151506629375864,-0.9240391383105675,-0.07752236931613983,0.7920805767338293,1.5982164537647305,-1.482522916418144
Tax inspector,Finance,Decreasing,High,46282.2,PhD,20,1384,2332,76.14,44.56,Brazil,38.59,False,582,2,0,0,4,1,-1.2739299811490539,1.6415214968410343,-1.2777663149297922,-0.956642345036715,0.9080778209503422,-0.1945520494372143,-0.6593383994401295
"Conservation officer, historic buildings",Entertainment,Decreasing,High,119301.98,High School,3,5152,2019,72.54,16.2,India,50.09,False,131,1,0,0,2,5,0.8480323406910641,-1.1634921680719263,0.03927321224534491,-1.0658346277353419,0.7837950592897929,-1.180835555757431,0.006387475753060639
Senior tax professional/tax inspector,Finance,Decreasing,Moderate,46933.33,Master’s Degree,18,6246,4692,36.63,11.67,Brazil,59.27,False,542,2,0,2,3,1,-1.255008076336142,1.3115198892042153,0.421662077088657,-0.1333395106317319,-0.4559254882741886,-1.3383766094820633,0.537810391776842
